timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Mag X,Mag Y,Mag Z
1665258568461,-110,-265,362,88,-530,925,3218,-147,-3690
1665258568462,-108,-257,367,52,-440,939,3218,-147,-3690
1665258568462,-108,-257,367,52,-440,939,3218,-147,-3690
1665258568478,-108,-257,367,68,-528,920,3218,-147,-3690
1665258568480,-108,-257,367,68,-528,920,3218,-147,-3690
1665258568480,-105,-250,365,72,-449,915,3218,-147,-3690
1665258568497,-105,-250,365,72,-449,937,3218,-147,-3690
1665258568500,-105,-250,365,59,-488,937,3218,-147,-3690
1665258568500,-105,-251,361,95,-477,933,3218,-147,-3690
1665258568500,-107,-251,361,95,-477,933,3218,-147,-3690
1665258568525,-107,-251,361,87,-490,953,3218,-147,-3690
1665258568527,-107,-251,361,87,-490,953,3218,-147,-3690
1665258568527,-106,-250,358,91,-501,976,3218,-147,-3690
1665258568527,-106,-250,358,91,-501,976,3218,-147,-3690
1665258568527,-106,-250,358,89,-456,1009,3218,-147,-3690
1665258568542,-106,-250,358,-167,-478,1045,3218,-147,-3690
1665258568544,-105,-249,366,13,-478,1045,3208,-199,-3649
1665258568544,-105,-249,366,78,-567,1051,3208,-199,-3649
1665258568561,-105,-249,366,78,-567,1051,3208,-199,-3649
1665258568562,-113,-261,363,111,-419,1017,3208,-199,-3649
1665258568562,-113,-261,363,111,-419,1017,3208,-199,-3649
1665258568563,-113,-261,363,94,-489,1009,3208,-199,-3649
1665258568578,-113,-261,363,94,-489,1009,3208,-199,-3649
1665258568579,-114,-263,362,16,-507,955,3208,-199,-3649
1665258568579,-114,-263,362,84,-467,890,3208,-199,-3649
1665258568597,-114,-263,362,84,-467,890,3208,-199,-3649
1665258568599,-112,-258,368,69,-420,864,3208,-199,-3649
1665258568599,-112,-258,368,69,-420,864,3208,-199,-3649
1665258568599,-112,-258,368,54,-534,841,3208,-199,-3649
1665258568620,-112,-258,368,54,-534,841,3208,-199,-3649
1665258568623,-110,-258,362,39,-525,803,3208,-199,-3649
1665258568623,-110,-258,362,39,-525,803,3208,-199,-3649
1665258568623,-110,-258,362,47,-520,797,3208,-199,-3649
1665258568642,-110,-258,362,56,-482,800,3208,-199,-3649
1665258568644,-110,-256,361,56,-482,800,3208,-199,-3649
1665258568644,-110,-256,361,52,-480,805,3191,-159,-3622
1665258568644,-110,-256,361,52,-480,805,3191,-159,-3622
1665258568662,-109,-253,361,52,-517,810,3191,-159,-3622
1665258568663,-109,-253,361,52,-517,810,3191,-159,-3622
1665258568663,-109,-253,361,57,-513,837,3191,-159,-3622
1665258568678,-109,-253,361,57,-513,863,3191,-159,-3622
1665258568679,-109,-253,359,66,-499,863,3191,-159,-3622
1665258568679,-109,-253,359,74,-475,881,3191,-159,-3622
1665258568702,-109,-253,359,74,-475,881,3191,-159,-3622
1665258568704,-111,-256,362,77,-491,885,3191,-159,-3622
1665258568704,-111,-256,362,77,-491,885,3191,-159,-3622
1665258568704,-111,-256,362,71,-489,886,3191,-159,-3622
1665258568705,-111,-256,362,71,-489,886,3191,-159,-3622
1665258568733,-110,-254,360,76,-490,888,3191,-159,-3622
1665258568735,-110,-254,360,75,-483,904,3191,-159,-3622
1665258568735,-110,-254,360,75,-483,904,3191,-159,-3622
1665258568735,-110,-256,362,82,-473,896,3191,-159,-3622
1665258568735,-110,-256,362,82,-473,896,3191,-159,-3622
1665258568758,-110,-256,362,81,-500,897,3222,-201,-3635
1665258568759,-110,-256,362,81,-500,897,3222,-201,-3635
1665258568759,-111,-257,362,75,-479,899,3222,-201,-3635
1665258568759,-111,-257,362,75,-479,899,3222,-201,-3635
1665258568760,-111,-257,362,76,-486,896,3222,-201,-3635
1665258568776,-111,-257,362,62,-480,893,3222,-201,-3635
1665258568778,-111,-255,362,62,-480,893,3222,-201,-3635
1665258568778,-111,-255,362,75,-483,884,3222,-201,-3635
1665258568779,-111,-255,362,75,-483,884,3222,-201,-3635
1665258568798,-113,-260,363,62,-483,858,3222,-201,-3635
1665258568802,-113,-260,363,62,-483,858,3222,-201,-3635
1665258568802,-113,-260,363,55,-508,832,3222,-201,-3635
1665258568802,-113,-260,363,55,-508,832,3222,-201,-3635
1665258568833,-111,-257,362,51,-497,823,3222,-201,-3635
1665258568835,-111,-257,362,59,-508,823,3222,-201,-3635
1665258568835,-111,-257,362,59,-508,823,3222,-201,-3635
1665258568835,-110,-254,361,64,-496,842,3222,-201,-3635
1665258568835,-110,-254,361,64,-496,842,3222,-201,-3635
1665258568836,-110,-254,361,67,-490,871,3222,-201,-3635
1665258568855,-110,-254,361,67,-490,871,3184,-209,-3663
1665258568857,-111,-256,363,76,-492,883,3184,-209,-3663
1665258568857,-111,-256,363,76,-492,886,3184,-209,-3663
1665258568857,-111,-256,363,73,-494,886,3184,-209,-3663
1665258568874,-111,-255,361,73,-492,877,3184,-209,-3663
1665258568876,-110,-255,361,73,-492,877,3184,-209,-3663
1665258568876,-110,-255,361,80,-489,887,3184,-209,-3663
1665258568895,-110,-255,361,80,-489,887,3184,-209,-3663
1665258568897,-111,-255,361,76,-478,908,3184,-209,-3663
1665258568897,-111,-255,361,76,-478,908,3184,-209,-3663
1665258568897,-111,-255,361,84,-487,925,3184,-209,-3663
1665258568916,-111,-255,361,84,-474,928,3184,-209,-3663
1665258568917,-112,-257,363,84,-474,928,3184,-209,-3663
1665258568917,-112,-257,363,83,-483,927,3184,-209,-3663
1665258568917,-112,-257,363,83,-483,927,3184,-209,-3663
1665258568939,-111,-256,362,78,-474,931,3184,-209,-3663
1665258568942,-111,-256,362,78,-474,931,3184,-209,-3663
1665258568942,-111,-256,362,78,-472,944,3184,-209,-3663
1665258568942,-111,-256,362,78,-472,944,3185,-192,-3693
1665258568943,-112,-255,360,88,-463,954,3185,-192,-3693
1665258568959,-112,-255,360,92,-462,968,3185,-192,-3693
1665258568961,-112,-255,360,92,-462,968,3185,-192,-3693
1665258568961,-111,-256,368,61,-448,957,3185,-192,-3693
1665258568977,-111,-256,368,61,-448,957,3185,-192,-3693
1665258568979,-111,-256,368,70,-460,968,3185,-192,-3693
1665258568979,-111,-256,368,70,-460,968,3185,-192,-3693
1665258568995,-115,-264,369,98,-439,923,3185,-192,-3693
1665258568996,-115,-264,369,98,-439,923,3185,-192,-3693
1665258568996,-115,-264,369,76,-499,890,3185,-192,-3693
1665258569014,-115,-264,369,36,-496,864,3185,-192,-3693
1665258569016,-113,-258,369,36,-496,864,3185,-192,-3693
1665258569016,-113,-258,369,52,-498,851,3185,-192,-3693
1665258569016,-113,-258,369,52,-498,851,3185,-192,-3693
1665258569037,-113,-256,362,69,-466,836,3185,-192,-3693
1665258569040,-113,-256,362,69,-466,836,3185,-192,-3693
1665258569040,-113,-256,362,70,-485,847,3185,-192,-3693
1665258569040,-113,-256,362,70,-513,854,3185,-192,-3693
1665258569040,-114,-258,363,56,-513,854,3191,-202,-3663
1665258569059,-114,-258,363,60,-512,851,3191,-202,-3663
1665258569060,-114,-258,363,60,-512,851,3191,-202,-3663
1665258569060,-114,-255,362,75,-496,865,3191,-202,-3663
1665258569077,-114,-255,362,75,-496,865,3191,-202,-3663
1665258569078,-114,-255,362,81,-472,887,3191,-202,-3663
1665258569078,-114,-255,362,81,-472,887,3191,-202,-3663
1665258569078,-114,-258,364,77,-487,905,3191,-202,-3663
1665258569095,-114,-258,364,73,-496,912,3191,-202,-3663
1665258569097,-114,-258,364,73,-496,912,3191,-202,-3663
1665258569097,-116,-259,359,79,-481,911,3191,-202,-3663
1665258569114,-116,-259,359,79,-481,911,3191,-202,-3663
1665258569116,-116,-259,359,54,-465,917,3191,-202,-3663
1665258569116,-116,-259,359,54,-465,917,3191,-202,-3663
1665258569116,-114,-257,363,94,-474,906,3191,-202,-3663
1665258569135,-114,-257,363,94,-474,906,3191,-202,-3663
1665258569139,-114,-257,363,74,-468,910,3191,-202,-3663
1665258569139,-114,-257,363,70,-514,903,3191,-202,-3663
1665258569139,-115,-259,362,70,-514,903,3177,-211,-3624
1665258569159,-115,-259,362,77,-486,899,3177,-211,-3624
1665258569160,-115,-259,362,77,-486,899,3177,-211,-3624
1665258569160,-116,-258,365,80,-475,896,3177,-211,-3624
1665258569160,-116,-258,365,80,-475,896,3177,-211,-3624
1665258569177,-116,-258,365,80,-482,893,3177,-211,-3624
1665258569179,-116,-258,365,80,-482,893,3177,-211,-3624
1665258569179,-116,-261,364,77,-489,898,3177,-211,-3624
1665258569204,-116,-261,364,69,-491,892,3177,-211,-3624
1665258569206,-116,-261,364,69,-491,892,3177,-211,-3624
1665258569206,-117,-262,365,68,-492,868,3177,-211,-3624
1665258569206,-117,-262,365,68,-492,868,3177,-211,-3624
1665258569206,-117,-262,365,62,-491,850,3177,-211,-3624
1665258569228,-117,-262,365,62,-491,850,3177,-211,-3624
1665258569231,-116,-258,362,70,-500,852,3177,-211,-3624
1665258569231,-116,-258,362,70,-482,878,3177,-211,-3624
1665258569231,-116,-258,362,67,-482,878,3177,-211,-3624
1665258569231,-116,-257,362,74,-493,897,3177,-211,-3624
1665258569246,-116,-257,362,74,-493,897,3177,-211,-3624
1665258569248,-116,-257,362,80,-483,905,3163,-223,-3657
1665258569248,-116,-257,362,80,-483,905,3163,-223,-3657
1665258569262,-118,-262,364,77,-486,907,3163,-223,-3657
1665258569265,-118,-262,364,77,-486,907,3163,-223,-3657
1665258569265,-118,-262,364,70,-488,897,3163,-223,-3657
1665258569283,-118,-262,364,75,-484,880,3163,-223,-3657
1665258569285,-117,-260,364,75,-484,880,3163,-223,-3657
1665258569285,-117,-260,364,67,-493,879,3163,-223,-3657
1665258569285,-117,-260,364,67,-493,879,3163,-223,-3657
1665258569311,-116,-260,364,66,-492,880,3163,-223,-3657
1665258569313,-116,-260,364,66,-492,880,3163,-223,-3657
1665258569314,-116,-260,364,72,-486,880,3163,-223,-3657
1665258569314,-116,-260,364,72,-486,880,3163,-223,-3657
1665258569314,-116,-257,362,76,-492,895,3163,-223,-3657
1665258569326,-116,-257,362,80,-479,914,3163,-223,-3657
1665258569328,-116,-257,362,80,-479,914,3163,-223,-3657
1665258569328,-117,-259,366,81,-486,922,3163,-223,-3657
1665258569344,-117,-259,366,81,-486,922,3163,-223,-3657
1665258569345,-117,-259,366,83,-486,919,3177,-242,-3689
1665258569345,-117,-259,366,83,-486,919,3177,-242,-3689
1665258569362,-120,-264,367,79,-476,902,3177,-242,-3689
1665258569364,-120,-264,367,79,-476,902,3177,-242,-3689
1665258569364,-120,-264,367,62,-497,879,3177,-242,-3689
1665258569382,-120,-264,366,65,-493,858,3177,-242,-3689
1665258569384,-119,-261,366,65,-493,858,3177,-242,-3689
1665258569384,-119,-261,366,66,-486,847,3177,-242,-3689
1665258569384,-119,-261,366,66,-486,847,3177,-242,-3689
1665258569414,-117,-260,363,62,-501,849,3177,-242,-3689
1665258569415,-117,-260,363,62,-501,849,3177,-242,-3689
1665258569415,-117,-260,363,64,-501,853,3177,-242,-3689
1665258569415,-117,-260,363,64,-496,868,3177,-242,-3689
1665258569415,-118,-259,363,65,-496,868,3177,-242,-3689
1665258569415,-118,-259,363,74,-491,868,3177,-242,-3689
1665258569430,-118,-259,363,74,-491,868,3177,-242,-3689
1665258569431,-118,-262,363,69,-495,871,3177,-242,-3689
1665258569444,-118,-262,363,69,-495,871,3177,-242,-3689
1665258569446,-118,-262,363,63,-487,869,3177,-242,-3689
1665258569446,-118,-262,363,63,-487,869,3148,-238,-3687
1665258569461,-119,-261,365,65,-499,858,3148,-238,-3687
1665258569462,-119,-261,365,64,-500,855,3148,-238,-3687
1665258569462,-119,-261,365,64,-500,855,3148,-238,-3687
1665258569487,-119,-261,365,76,-490,854,3148,-238,-3687
1665258569489,-119,-261,365,76,-490,854,3148,-238,-3687
1665258569489,-119,-261,365,66,-494,853,3148,-238,-3687
1665258569489,-119,-261,365,66,-494,853,3148,-238,-3687
1665258569489,-119,-260,366,63,-501,849,3148,-238,-3687
1665258569512,-119,-260,366,63,-501,849,3148,-238,-3687
1665258569515,-119,-260,366,59,-500,842,3148,-238,-3687
1665258569515,-119,-260,366,58,-501,832,3148,-238,-3687
1665258569515,-118,-261,364,58,-501,832,3148,-238,-3687
1665258569515,-118,-261,364,61,-497,829,3148,-238,-3687
1665258569529,-118,-261,364,61,-497,829,3148,-238,-3687
1665258569531,-118,-259,364,62,-500,840,3148,-238,-3687
1665258569531,-118,-259,364,62,-500,840,3148,-238,-3687
1665258569546,-118,-259,364,66,-502,850,3148,-238,-3687
1665258569548,-118,-259,364,66,-502,868,3176,-253,-3684
1665258569548,-118,-259,365,69,-497,868,3176,-253,-3684
1665258569563,-118,-259,365,70,-488,873,3176,-253,-3684
1665258569565,-118,-259,365,70,-488,873,3176,-253,-3684
1665258569565,-119,-262,365,72,-496,863,3176,-253,-3684
1665258569584,-119,-262,365,72,-496,863,3176,-253,-3684
1665258569586,-119,-262,365,67,-493,858,3176,-253,-3684
1665258569586,-119,-262,365,67,-493,858,3176,-253,-3684
1665258569586,-119,-261,366,65,-497,852,3176,-253,-3684
1665258569611,-119,-261,366,65,-500,853,3176,-253,-3684
1665258569613,-119,-261,366,62,-500,853,3176,-253,-3684
1665258569613,-118,-260,365,68,-489,868,3176,-253,-3684
1665258569613,-118,-260,365,68,-489,868,3176,-253,-3684
1665258569613,-118,-260,365,71,-492,875,3176,-253,-3684
1665258569627,-118,-260,365,71,-492,875,3176,-253,-3684
1665258569629,-119,-261,364,70,-493,888,3176,-253,-3684
1665258569629,-119,-261,364,70,-493,888,3176,-253,-3684
1665258569644,-119,-261,364,74,-475,889,3176,-253,-3684
1665258569646,-119,-261,364,72,-496,884,3176,-253,-3684
1665258569646,-118,-260,363,72,-496,884,3200,-270,-3669
1665258569661,-118,-260,363,78,-487,884,3200,-270,-3669
1665258569663,-118,-260,363,78,-487,884,3200,-270,-3669
1665258569663,-119,-262,366,69,-490,888,3200,-270,-3669
1665258569688,-119,-262,366,69,-490,888,3200,-270,-3669
1665258569690,-119,-262,366,71,-492,876,3200,-270,-3669
1665258569690,-119,-262,366,71,-492,876,3200,-270,-3669
1665258569690,-120,-263,367,65,-488,857,3200,-270,-3669
1665258569690,-120,-263,367,56,-497,840,3200,-270,-3669
1665258569711,-120,-263,367,56,-497,840,3200,-270,-3669
1665258569712,-119,-262,366,60,-505,817,3200,-270,-3669
1665258569712,-119,-262,366,60,-505,817,3200,-270,-3669
1665258569712,-119,-262,366,51,-506,819,3200,-270,-3669
1665258569734,-119,-262,366,51,-506,819,3200,-270,-3669
1665258569735,-118,-259,364,55,-498,827,3200,-270,-3669
1665258569735,-118,-259,364,55,-498,837,3200,-270,-3669
1665258569735,-118,-259,364,60,-499,837,3200,-270,-3669
1665258569751,-118,-260,365,63,-494,849,3200,-270,-3669
1665258569753,-119,-260,365,63,-494,849,3156,-260,-3665
1665258569753,-119,-260,365,65,-496,853,3156,-260,-3665
1665258569753,-119,-260,365,65,-496,853,3156,-260,-3665
1665258569774,-118,-259,364,62,-499,852,3156,-260,-3665
1665258569776,-118,-259,364,62,-499,852,3156,-260,-3665
1665258569777,-118,-259,364,66,-492,855,3156,-260,-3665
1665258569777,-118,-259,364,63,-491,859,3156,-260,-3665
1665258569795,-119,-260,364,63,-491,859,3156,-260,-3665
1665258569797,-119,-260,364,67,-498,857,3156,-260,-3665
1665258569797,-119,-260,364,67,-498,857,3156,-260,-3665
1665258569797,-118,-260,364,67,-497,862,3156,-260,-3665
1665258569816,-118,-260,364,67,-497,862,3156,-260,-3665
1665258569819,-118,-260,364,69,-494,866,3156,-260,-3665
1665258569819,-118,-260,364,69,-494,866,3156,-260,-3665
1665258569819,-118,-259,363,74,-497,874,3156,-260,-3665
1665258569840,-118,-259,363,71,-483,887,3156,-260,-3665
1665258569842,-118,-259,363,71,-483,887,3156,-260,-3665
1665258569842,-121,-262,367,77,-487,886,3156,-260,-3665
1665258569842,-121,-262,367,77,-487,886,3156,-260,-3665
1665258569863,-121,-262,367,72,-485,879,3164,-259,-3698
1665258569865,-121,-262,367,72,-485,879,3164,-259,-3698
1665258569865,-120,-262,365,70,-499,864,3164,-259,-3698
1665258569865,-120,-262,365,70,-499,864,3164,-259,-3698
1665258569891,-120,-262,365,65,-494,865,3164,-259,-3698
1665258569893,-120,-262,364,62,-486,871,3164,-259,-3698
1665258569893,-118,-259,364,62,-486,871,3164,-259,-3698
1665258569893,-118,-259,364,70,-492,878,3164,-259,-3698
1665258569893,-118,-259,364,70,-492,878,3164,-259,-3698
1665258569914,-118,-259,364,76,-483,885,3164,-259,-3698
1665258569916,-118,-259,364,76,-483,885,3164,-259,-3698
1665258569916,-118,-259,364,77,-492,891,3164,-259,-3698
1665258569916,-118,-259,364,77,-492,893,3164,-259,-3698
1665258569916,-120,-261,365,69,-494,893,3164,-259,-3698
1665258569940,-120,-261,365,75,-484,891,3164,-259,-3698
1665258569942,-120,-261,365,75,-484,891,3164,-259,-3698
1665258569942,-121,-263,365,75,-482,886,3164,-259,-3698
1665258569943,-121,-263,365,75,-482,886,3164,-259,-3698
1665258569959,-121,-263,365,69,-489,877,3185,-275,-3632
1665258569961,-121,-263,365,69,-489,877,3185,-275,-3632
1665258569961,-121,-262,367,67,-500,859,3185,-275,-3632
1665258569961,-121,-262,367,56,-493,850,3185,-275,-3632
1665258569977,-121,-262,367,56,-493,850,3185,-275,-3632
1665258569979,-119,-259,364,67,-494,843,3185,-275,-3632
1665258569979,-119,-259,364,67,-494,843,3185,-275,-3632
1665258570001,-119,-259,364,61,-491,857,3185,-275,-3632
1665258570003,-119,-259,364,61,-491,857,3185,-275,-3632
1665258570003,-120,-261,365,65,-496,858,3185,-275,-3632
1665258570003,-120,-261,365,65,-496,858,3185,-275,-3632
1665258570023,-120,-261,365,66,-498,859,3185,-275,-3632
1665258570024,-120,-261,365,66,-491,866,3185,-275,-3632
1665258570025,-120,-260,364,66,-491,866,3185,-275,-3632
1665258570025,-120,-260,364,72,-489,863,3185,-275,-3632
1665258570042,-120,-260,364,72,-489,863,3185,-275,-3632
1665258570044,-120,-262,365,65,-494,861,3185,-275,-3632
1665258570044,-120,-262,365,65,-494,861,3185,-275,-3632
1665258570044,-120,-262,365,68,-500,857,3185,-275,-3632
1665258570061,-120,-262,365,68,-500,857,3192,-263,-3658
1665258570062,-120,-260,366,67,-492,868,3192,-263,-3658
1665258570062,-120,-260,366,72,-490,880,3192,-263,-3658
1665258570081,-120,-260,366,72,-490,880,3192,-263,-3658
1665258570083,-119,-261,366,77,-485,894,3192,-263,-3658
1665258570083,-119,-261,366,77,-485,894,3192,-263,-3658
1665258570083,-119,-261,366,72,-488,910,3192,-263,-3658
1665258570103,-119,-261,366,72,-488,910,3192,-263,-3658
1665258570105,-121,-261,367,83,-480,907,3192,-263,-3658
1665258570105,-121,-261,367,83,-487,910,3192,-263,-3658
1665258570105,-121,-261,367,69,-487,910,3192,-263,-3658
1665258570125,-122,-264,367,69,-481,897,3192,-263,-3658
1665258570127,-122,-264,367,69,-481,897,3192,-263,-3658
1665258570127,-122,-264,367,64,-488,885,3192,-263,-3658
1665258570127,-122,-264,367,64,-488,885,3192,-263,-3658
1665258570144,-123,-264,365,62,-492,865,3192,-263,-3658
1665258570146,-123,-264,365,62,-492,865,3192,-263,-3658
1665258570146,-123,-264,365,68,-496,842,3192,-263,-3658
1665258570146,-123,-264,365,55,-494,837,3171,-266,-3610
1665258570161,-121,-263,367,55,-494,837,3171,-266,-3610
1665258570163,-121,-263,367,54,-505,823,3171,-266,-3610
1665258570163,-121,-263,367,54,-505,823,3171,-266,-3610
1665258570182,-121,-261,365,56,-506,823,3171,-266,-3610
1665258570183,-121,-261,365,56,-506,823,3171,-266,-3610
1665258570184,-121,-261,365,59,-498,831,3171,-266,-3610
1665258570184,-121,-261,365,59,-498,831,3171,-266,-3610
1665258570205,-120,-261,364,67,-504,843,3171,-266,-3610
1665258570207,-120,-261,364,66,-489,864,3171,-266,-3610
1665258570207,-120,-261,364,66,-489,864,3171,-266,-3610
1665258570207,-121,-261,364,71,-492,881,3171,-266,-3610
1665258570230,-121,-261,364,71,-492,881,3171,-266,-3610
1665258570234,-121,-261,364,72,-486,889,3171,-266,-3610
1665258570234,-121,-261,364,72,-486,889,3171,-266,-3610
1665258570234,-121,-261,365,75,-489,891,3171,-266,-3610
1665258570234,-121,-261,365,75,-489,891,3171,-266,-3610
1665258570254,-121,-261,365,76,-486,895,3171,-266,-3610
1665258570256,-121,-261,365,69,-480,900,3171,-266,-3610
1665258570256,-122,-262,365,69,-480,900,3167,-291,-3617
1665258570256,-122,-262,365,76,-487,896,3167,-291,-3617
1665258570271,-122,-262,365,76,-487,896,3167,-291,-3617
1665258570273,-122,-262,365,71,-483,898,3167,-291,-3617
1665258570273,-122,-262,365,71,-483,898,3167,-291,-3617
1665258570295,-122,-262,365,73,-484,893,3167,-291,-3617
1665258570297,-122,-262,365,73,-488,890,3167,-291,-3617
1665258570297,-121,-262,366,73,-488,890,3167,-291,-3617
1665258570297,-121,-262,366,65,-488,892,3167,-291,-3617
1665258570297,-121,-262,366,65,-488,892,3167,-291,-3617
1665258570317,-124,-268,366,70,-475,875,3167,-291,-3617
1665258570319,-124,-268,366,70,-475,875,3167,-291,-3617
1665258570319,-124,-268,366,-20,-459,855,3167,-291,-3617
1665258570319,-124,-268,366,-20,-459,855,3167,-291,-3617
1665258570331,-122,-258,353,67,-591,817,3167,-291,-3617
1665258570333,-122,-258,353,48,-412,835,3167,-291,-3617
1665258570348,-122,-258,353,48,-412,835,3167,-291,-3617
1665258570350,-122,-263,365,62,-543,832,3167,-291,-3617
1665258570350,-122,-263,365,62,-543,832,3182,-257,-3627
1665258570367,-122,-263,365,58,-517,839,3182,-257,-3627
1665258570369,-122,-263,365,58,-517,839,3182,-257,-3627
1665258570369,-121,-258,365,64,-491,853,3182,-257,-3627
1665258570369,-121,-258,365,64,-491,853,3182,-257,-3627
1665258570391,-121,-258,365,80,-487,865,3182,-257,-3627
1665258570393,-121,-258,365,74,-474,886,3182,-257,-3627
1665258570394,-121,-263,366,74,-474,886,3182,-257,-3627
1665258570394,-121,-263,366,65,-510,883,3182,-257,-3627
1665258570409,-121,-263,366,65,-510,883,3182,-257,-3627
1665258570410,-124,-266,368,58,-499,857,3182,-257,-3627
1665258570410,-124,-266,368,58,-499,857,3182,-257,-3627
1665258570430,-124,-266,368,59,-504,824,3182,-257,-3627
1665258570434,-124,-266,368,59,-504,824,3182,-257,-3627
1665258570434,-123,-263,366,58,-501,796,3182,-257,-3627
1665258570434,-123,-263,366,47,-509,797,3182,-257,-3627
1665258570434,-123,-263,366,47,-509,797,3182,-257,-3627
1665258570455,-121,-261,366,54,-515,805,3182,-257,-3627
1665258570457,-121,-261,366,54,-515,805,3182,-257,-3627
1665258570457,-121,-261,366,52,-514,818,3158,-278,-3619
1665258570457,-121,-261,366,52,-514,818,3158,-278,-3619
1665258570479,-121,-261,365,61,-505,819,3158,-278,-3619
1665258570481,-121,-261,365,61,-500,823,3158,-278,-3619
1665258570481,-121,-261,365,60,-500,823,3158,-278,-3619
1665258570481,-121,-260,365,59,-504,825,3158,-278,-3619
1665258570501,-121,-260,365,59,-504,825,3158,-278,-3619
1665258570502,-121,-260,365,64,-512,831,3158,-278,-3619
1665258570502,-121,-260,365,64,-512,831,3158,-278,-3619
1665258570502,-121,-262,365,60,-496,846,3158,-278,-3619
1665258570515,-121,-262,365,60,-496,846,3158,-278,-3619
1665258570517,-121,-262,365,71,-505,847,3158,-278,-3619
1665258570517,-121,-262,365,68,-496,855,3158,-278,-3619
1665258570532,-121,-261,365,68,-496,855,3158,-278,-3619
1665258570534,-121,-261,365,71,-496,857,3158,-278,-3619
1665258570534,-121,-261,365,71,-496,857,3158,-278,-3619
1665258570556,-121,-261,365,71,-500,861,3158,-278,-3619
1665258570558,-121,-261,365,71,-500,861,3158,-278,-3619
1665258570558,-121,-261,365,67,-496,863,3149,-270,-3622
1665258570558,-121,-261,365,67,-496,863,3149,-270,-3622
1665258570559,-123,-262,366,71,-499,860,3149,-270,-3622
1665258570578,-123,-262,366,67,-496,857,3149,-270,-3622
1665258570580,-123,-262,366,67,-496,857,3149,-270,-3622
1665258570580,-122,-262,366,71,-505,853,3149,-270,-3622
1665258570580,-122,-262,366,71,-505,853,3149,-270,-3622
1665258570599,-122,-262,366,69,-498,854,3149,-270,-3622
1665258570601,-122,-262,366,69,-498,854,3149,-270,-3622
1665258570602,-121,-262,365,65,-497,859,3149,-270,-3622
1665258570602,-121,-262,365,65,-497,856,3149,-270,-3622
1665258570616,-121,-262,365,72,-498,856,3149,-270,-3622
1665258570618,-121,-262,366,64,-497,855,3149,-270,-3622
1665258570618,-122,-262,366,64,-497,855,3149,-270,-3622
1665258570632,-122,-262,366,67,-504,848,3149,-270,-3622
1665258570633,-122,-262,366,67,-504,848,3149,-270,-3622
1665258570634,-122,-262,365,64,-497,852,3149,-270,-3622
1665258570651,-122,-262,365,64,-497,852,3149,-270,-3622
1665258570653,-122,-262,365,64,-498,851,3149,-270,-3622
1665258570653,-122,-262,365,64,-502,848,3148,-262,-3632
1665258570674,-122,-262,366,63,-502,848,3148,-262,-3632
1665258570676,-122,-262,366,62,-500,850,3148,-262,-3632
1665258570677,-122,-262,366,62,-500,850,3148,-262,-3632
1665258570677,-122,-262,367,66,-497,854,3148,-262,-3632
1665258570697,-122,-262,367,66,-497,854,3148,-262,-3632
1665258570699,-122,-262,367,60,-492,859,3148,-262,-3632
1665258570699,-122,-262,367,60,-492,859,3148,-262,-3632
1665258570700,-122,-262,366,70,-501,860,3148,-262,-3632
1665258570700,-122,-262,366,66,-493,865,3148,-262,-3632
1665258570715,-122,-262,366,66,-493,865,3148,-262,-3632
1665258570716,-121,-262,366,69,-493,867,3148,-262,-3632
1665258570716,-121,-262,366,69,-493,867,3148,-262,-3632
1665258570730,-121,-262,366,69,-494,863,3148,-262,-3632
1665258570732,-121,-262,366,69,-494,863,3148,-262,-3632
1665258570732,-122,-262,365,64,-500,858,3148,-262,-3632
1665258570749,-122,-262,365,64,-500,858,3148,-262,-3632
1665258570751,-122,-262,365,67,-495,857,3148,-262,-3632
1665258570751,-122,-262,365,67,-492,864,3187,-245,-3652
1665258570769,-122,-263,366,67,-492,864,3187,-245,-3652
1665258570772,-122,-263,366,69,-496,863,3187,-245,-3652
1665258570772,-122,-263,366,69,-496,863,3187,-245,-3652
1665258570772,-123,-262,366,66,-498,865,3187,-245,-3652
1665258570798,-123,-262,366,66,-498,865,3187,-245,-3652
1665258570801,-123,-262,366,70,-496,863,3187,-245,-3652
1665258570801,-123,-262,366,70,-496,869,3187,-245,-3652
1665258570801,-120,-261,365,72,-494,869,3187,-245,-3652
1665258570801,-120,-261,365,76,-489,882,3187,-245,-3652
1665258570824,-120,-261,365,76,-489,882,3187,-245,-3652
1665258570825,-122,-261,365,78,-491,892,3187,-245,-3652
1665258570825,-122,-261,365,78,-491,892,3187,-245,-3652
1665258570825,-122,-261,365,74,-489,898,3187,-245,-3652
1665258570825,-122,-261,365,74,-489,898,3187,-245,-3652
1665258570842,-123,-263,366,75,-488,894,3187,-245,-3652
1665258570843,-123,-263,366,74,-490,888,3187,-245,-3652
1665258570843,-123,-263,366,74,-490,888,3187,-245,-3652
1665258570866,-123,-263,366,75,-493,884,3187,-245,-3652
1665258570868,-123,-263,366,75,-493,884,3168,-294,-3651
1665258570868,-123,-263,366,74,-490,882,3168,-294,-3651
1665258570868,-123,-263,366,74,-490,882,3168,-294,-3651
1665258570868,-123,-262,366,66,-493,879,3168,-294,-3651
1665258570900,-123,-262,366,66,-493,879,3168,-294,-3651
1665258570902,-123,-262,366,69,-495,871,3168,-294,-3651
1665258570903,-123,-262,366,40,-494,865,3168,-294,-3651
