timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Mag X,Mag Y,Mag Z
1665258258892,2,-1,265,188,-781,-154,3454,2104,-4908
1665258258892,2,-1,265,188,-786,-153,3454,2104,-4908
1665258258904,2,-1,265,188,-783,-154,3454,2104,-4908
1665258258906,3,-1,264,188,-783,-154,3454,2104,-4908
1665258258923,3,-1,264,188,-772,-156,3454,2104,-4908
1665258258927,3,-1,264,188,-772,-156,3454,2104,-4908
1665258258927,2,-2,265,183,-762,-158,3454,2104,-4908
1665258258927,2,-2,265,183,-762,-158,3454,2104,-4908
1665258258946,2,-2,265,186,-764,-164,3454,2104,-4908
1665258258950,2,-2,265,186,-764,-165,3485,2094,-4964
1665258258950,3,-1,266,183,-762,-165,3485,2094,-4964
1665258258950,3,-1,266,189,-771,-169,3485,2094,-4964
1665258258964,3,-1,266,189,-771,-169,3485,2094,-4964
1665258258966,2,-1,266,186,-771,-162,3485,2094,-4964
1665258258967,2,-1,266,186,-771,-162,3485,2094,-4964
1665258258980,2,-1,266,186,-777,-161,3485,2094,-4964
1665258258983,2,-1,266,186,-777,-161,3485,2094,-4964
1665258258983,3,-1,265,187,-775,-159,3485,2094,-4964
1665258259004,3,-1,265,182,-770,-154,3485,2094,-4964
1665258259006,3,-1,265,182,-770,-154,3485,2094,-4964
1665258259006,1,-2,265,187,-780,-161,3485,2094,-4964
1665258259006,1,-2,265,187,-780,-161,3485,2094,-4964
1665258259006,1,-2,265,186,-782,-160,3485,2094,-4964
1665258259023,1,-2,265,186,-782,-160,3485,2094,-4964
1665258259025,3,-1,266,187,-779,-158,3485,2094,-4964
1665258259025,3,-1,266,187,-779,-158,3485,2094,-4964
1665258259047,3,-1,266,186,-773,-159,3485,2094,-4964
1665258259050,3,-1,266,185,-769,-158,3510,2097,-4922
1665258259050,3,-1,266,185,-769,-158,3510,2097,-4922
1665258259050,3,-1,266,187,-771,-159,3510,2097,-4922
1665258259050,3,-1,266,187,-771,-159,3510,2097,-4922
1665258259073,3,0,266,186,-773,-160,3510,2097,-4922
1665258259075,3,0,266,186,-773,-160,3510,2097,-4922
1665258259075,3,0,266,189,-776,-158,3510,2097,-4922
1665258259075,3,0,266,189,-776,-158,3510,2097,-4922
1665258259075,3,-1,266,186,-773,-155,3510,2097,-4922
1665258259089,3,-1,266,188,-777,-153,3510,2097,-4922
1665258259090,3,-1,266,188,-777,-153,3510,2097,-4922
1665258259106,3,0,265,188,-775,-151,3510,2097,-4922
1665258259108,3,0,265,188,-775,-151,3510,2097,-4922
1665258259108,3,0,265,188,-774,-150,3510,2097,-4922
1665258259108,3,0,265,188,-774,-150,3510,2097,-4922
1665258259126,3,-1,265,190,-772,-145,3510,2097,-4922
1665258259128,3,-1,265,190,-772,-143,3510,2097,-4922
1665258259128,3,-1,265,186,-769,-143,3510,2097,-4922
1665258259151,3,-2,266,188,-769,-147,3510,2097,-4922
1665258259153,3,-2,266,188,-769,-147,3473,2118,-4894
1665258259153,3,-2,266,186,-770,-154,3473,2118,-4894
1665258259153,3,-2,266,186,-770,-154,3473,2118,-4894
1665258259154,4,-1,266,185,-772,-160,3473,2118,-4894
1665258259170,4,-1,266,185,-772,-160,3473,2118,-4894
1665258259171,4,-1,266,188,-779,-165,3473,2118,-4894
1665258259171,4,-1,266,185,-776,-163,3473,2118,-4894
1665258259187,3,-1,266,185,-776,-163,3473,2118,-4894
1665258259189,3,-1,266,189,-777,-164,3473,2118,-4894
1665258259189,3,-1,266,189,-777,-164,3473,2118,-4894
1665258259206,2,-1,266,186,-771,-160,3473,2118,-4894
1665258259208,2,-1,266,186,-771,-160,3473,2118,-4894
1665258259208,2,-1,266,190,-775,-163,3473,2118,-4894
1665258259208,2,-1,266,190,-775,-163,3473,2118,-4894
1665258259226,2,-2,265,185,-769,-158,3473,2118,-4894
1665258259228,2,-2,265,187,-773,-159,3473,2118,-4894
1665258259228,2,-2,265,187,-773,-159,3473,2118,-4894
1665258259228,4,-1,266,184,-771,-159,3473,2118,-4894
1665258259251,4,-1,266,184,-771,-159,3464,2147,-4974
1665258259253,4,-1,266,185,-772,-158,3464,2147,-4974
1665258259253,4,-1,266,185,-772,-158,3464,2147,-4974
1665258259253,2,-1,267,189,-775,-158,3464,2147,-4974
1665258259270,2,-1,267,189,-775,-158,3464,2147,-4974
1665258259271,2,-1,267,182,-773,-156,3464,2147,-4974
1665258259271,2,-1,266,187,-779,-158,3464,2147,-4974
1665258259271,2,-1,266,187,-779,-158,3464,2147,-4974
1665258259288,2,-1,266,187,-778,-159,3464,2147,-4974
1665258259290,2,-1,266,187,-778,-159,3464,2147,-4974
1665258259290,4,0,265,182,-771,-154,3464,2147,-4974
1665258259306,4,0,265,182,-771,-154,3464,2147,-4974
1665258259307,4,0,265,190,-776,-160,3464,2147,-4974
1665258259307,4,0,265,190,-776,-156,3464,2147,-4974
1665258259329,3,-1,265,181,-770,-156,3464,2147,-4974
1665258259333,3,-1,265,189,-775,-158,3464,2147,-4974
1665258259333,3,-1,265,189,-775,-158,3464,2147,-4974
1665258259333,4,-1,266,184,-771,-156,3464,2147,-4974
1665258259333,4,-1,266,184,-771,-156,3464,2147,-4974
1665258259357,4,-1,266,183,-769,-155,3445,2139,-4938
1665258259359,4,-1,266,183,-769,-155,3445,2139,-4938
1665258259360,2,-2,266,184,-768,-156,3445,2139,-4938
1665258259360,2,-2,266,186,-768,-155,3445,2139,-4938
1665258259360,2,-2,266,186,-768,-155,3445,2139,-4938
1665258259374,2,-2,267,188,-773,-159,3445,2139,-4938
1665258259376,2,-2,267,188,-773,-159,3445,2139,-4938
1665258259376,2,-2,267,184,-771,-159,3445,2139,-4938
1665258259392,2,-2,267,184,-771,-159,3445,2139,-4938
1665258259393,2,-2,265,184,-773,-161,3445,2139,-4938
1665258259393,2,-2,265,184,-773,-161,3445,2139,-4938
1665258259409,2,-2,265,184,-771,-161,3445,2139,-4938
1665258259410,2,-2,265,185,-774,-163,3445,2139,-4938
1665258259410,2,-1,266,185,-774,-163,3445,2139,-4938
1665258259429,2,-1,266,183,-773,-159,3445,2139,-4938
1665258259431,2,-1,266,183,-773,-159,3445,2139,-4938
1665258259431,3,-2,265,185,-774,-158,3445,2139,-4938
1665258259431,3,-2,265,185,-774,-158,3445,2139,-4938
1665258259456,3,-2,265,187,-777,-156,3463,2121,-4897
1665258259458,3,-2,265,187,-777,-156,3463,2121,-4897
1665258259458,3,-1,265,187,-776,-158,3463,2121,-4897
1665258259458,3,-1,265,187,-771,-157,3463,2121,-4897
1665258259458,3,-1,265,187,-771,-157,3463,2121,-4897
1665258259472,2,-1,265,190,-772,-155,3463,2121,-4897
1665258259473,2,-1,265,190,-772,-155,3463,2121,-4897
1665258259473,2,-1,265,187,-771,-152,3463,2121,-4897
1665258259488,2,-1,265,187,-771,-152,3463,2121,-4897
1665258259489,3,-1,266,188,-776,-154,3463,2121,-4897
1665258259489,3,-1,266,188,-774,-154,3463,2121,-4897
1665258259509,3,-1,266,186,-774,-154,3463,2121,-4897
1665258259511,3,-1,266,187,-772,-158,3463,2121,-4897
1665258259511,3,-1,266,187,-772,-158,3463,2121,-4897
1665258259511,3,-1,266,185,-770,-159,3463,2121,-4897
1665258259532,3,-1,266,185,-770,-159,3463,2121,-4897
1665258259534,2,-1,266,185,-774,-160,3463,2121,-4897
1665258259534,2,-1,266,185,-774,-160,3463,2121,-4897
1665258259534,2,-1,266,186,-776,-162,3463,2121,-4897
1665258259561,2,-1,266,183,-772,-161,3469,2131,-4930
1665258259562,3,0,266,183,-772,-161,3469,2131,-4930
1665258259562,3,0,266,186,-773,-161,3469,2131,-4930
1665258259562,3,0,266,186,-773,-161,3469,2131,-4930
1665258259563,2,-1,266,181,-770,-161,3469,2131,-4930
1665258259585,2,-1,266,181,-770,-161,3469,2131,-4930
1665258259587,2,-1,266,186,-779,-165,3469,2131,-4930
1665258259587,2,-1,266,186,-779,-165,3469,2131,-4930
1665258259587,3,-1,267,186,-777,-167,3469,2131,-4930
1665258259587,3,-1,267,186,-775,-169,3469,2131,-4930
1665258259606,3,-1,267,186,-775,-169,3469,2131,-4930
1665258259607,2,-1,265,190,-776,-167,3469,2131,-4930
1665258259607,2,-1,265,190,-776,-167,3469,2131,-4930
1665258259635,2,-1,265,185,-771,-159,3469,2131,-4930
1665258259637,2,-1,265,185,-771,-159,3469,2131,-4930
1665258259637,2,0,267,188,-775,-156,3469,2131,-4930
1665258259637,2,0,267,188,-775,-156,3469,2131,-4930
1665258259637,2,0,267,184,-772,-153,3469,2131,-4930
1665258259637,2,0,266,186,-773,-152,3463,2114,-4933
1665258259658,2,-1,266,186,-773,-152,3463,2114,-4933
1665258259660,2,-1,266,186,-774,-154,3463,2114,-4933
1665258259660,2,-1,266,186,-774,-154,3463,2114,-4933
1665258259660,3,-1,266,183,-770,-154,3463,2114,-4933
1665258259685,3,-1,266,183,-770,-154,3463,2114,-4933
1665258259686,3,-1,266,188,-774,-156,3463,2114,-4933
1665258259686,3,-1,266,188,-771,-153,3463,2114,-4933
1665258259686,3,-1,265,185,-771,-153,3463,2114,-4933
1665258259686,3,-1,265,189,-775,-155,3463,2114,-4933
1665258259704,3,-1,265,189,-775,-155,3463,2114,-4933
1665258259706,2,-1,266,175,-762,-150,3463,2114,-4933
1665258259706,2,-1,266,175,-762,-150,3463,2114,-4933
1665258259725,2,-1,266,177,-766,-151,3463,2114,-4933
1665258259727,2,-1,266,177,-766,-151,3463,2114,-4933
1665258259727,3,-1,266,179,-767,-155,3463,2114,-4933
1665258259727,3,-1,266,182,-763,-157,3463,2114,-4933
1665258259748,3,-1,266,182,-763,-157,3463,2114,-4933
1665258259750,2,-1,267,192,-777,-162,3463,2114,-4933
1665258259750,2,-1,267,192,-777,-162,3466,2123,-4922
1665258259750,2,-1,267,187,-776,-156,3466,2123,-4922
1665258259750,2,-1,267,187,-776,-156,3466,2123,-4922
1665258259773,3,0,267,197,-785,-151,3466,2123,-4922
1665258259775,3,0,267,197,-785,-151,3466,2123,-4922
1665258259775,3,0,267,198,-781,-144,3466,2123,-4922
1665258259775,3,0,267,177,-768,-140,3466,2123,-4922
1665258259789,4,-2,265,177,-768,-140,3466,2123,-4922
1665258259791,4,-2,265,173,-757,-147,3466,2123,-4922
1665258259791,4,-2,265,173,-757,-147,3466,2123,-4922
1665258259804,2,-2,265,171,-747,-153,3466,2123,-4922
1665258259806,2,-2,265,171,-747,-153,3466,2123,-4922
1665258259806,2,-2,265,179,-740,-159,3466,2123,-4922
1665258259832,2,-2,265,179,-740,-169,3466,2123,-4922
1665258259834,2,0,268,193,-777,-169,3466,2123,-4922
1665258259834,2,0,268,195,-821,-170,3466,2123,-4922
1665258259834,2,0,268,195,-821,-170,3466,2123,-4922
1665258259834,3,-2,268,197,-802,-167,3466,2123,-4922
1665258259856,3,-2,268,197,-802,-167,3490,2106,-4904
1665258259858,3,-2,268,208,-807,-165,3490,2106,-4904
1665258259858,3,-2,268,208,-807,-165,3490,2106,-4904
1665258259858,3,-1,267,192,-785,-159,3490,2106,-4904
1665258259874,3,-1,267,192,-781,-162,3490,2106,-4904
1665258259875,3,-1,267,188,-781,-162,3490,2106,-4904
1665258259875,3,-1,266,182,-763,-160,3490,2106,-4904
1665258259876,3,-1,266,182,-763,-160,3490,2106,-4904
1665258259890,3,-1,266,183,-765,-160,3490,2106,-4904
1665258259891,3,-1,266,183,-765,-160,3490,2106,-4904
1665258259911,3,-2,267,184,-768,-156,3490,2106,-4904
1665258259913,3,-2,267,184,-768,-156,3490,2106,-4904
1665258259914,3,-2,267,193,-793,-156,3490,2106,-4904
1665258259914,3,-2,267,190,-795,-156,3490,2106,-4904
1665258259914,2,-1,266,190,-795,-156,3490,2106,-4904
1665258259938,2,-1,266,193,-795,-155,3490,2106,-4904
1665258259942,2,-1,266,193,-795,-155,3490,2106,-4904
1665258259942,2,0,268,201,-782,-151,3490,2106,-4904
1665258259942,2,0,268,201,-782,-151,3490,2106,-4904
1665258259942,2,0,268,213,-802,-147,3462,2111,-4953
1665258259954,2,0,268,213,-802,-147,3462,2111,-4953
1665258259955,2,-1,267,195,-809,-134,3462,2111,-4953
1665258259972,2,-1,267,203,-836,-134,3462,2111,-4953
1665258259973,2,-1,267,203,-836,-134,3462,2111,-4953
1665258259973,3,-2,265,210,-814,-140,3462,2111,-4953
1665258259973,3,-2,265,210,-814,-140,3462,2111,-4953
1665258259989,3,-2,265,208,-794,-142,3462,2111,-4953
1665258259991,3,-2,265,208,-794,-142,3462,2111,-4953
1665258259991,2,-2,265,216,-797,-147,3462,2111,-4953
1665258260010,2,-2,265,216,-797,-149,3462,2111,-4953
1665258260011,2,-2,265,214,-802,-149,3462,2111,-4953
1665258260011,2,-1,267,218,-795,-153,3462,2111,-4953
1665258260011,4,-1,267,218,-795,-153,3462,2111,-4953
1665258260030,4,-1,267,236,-798,-154,3462,2111,-4953
1665258260034,4,-1,267,236,-798,-154,3462,2111,-4953
1665258260034,3,-1,264,244,-794,-153,3462,2111,-4953
1665258260034,3,-1,264,244,-794,-153,3462,2111,-4953
1665258260052,3,-1,264,229,-804,-147,3475,2110,-4984
1665258260054,3,-1,264,205,-788,-137,3475,2110,-4984
1665258260054,3,-3,267,205,-788,-137,3475,2110,-4984
1665258260054,3,-3,267,250,-768,-135,3475,2110,-4984
1665258260071,3,-3,267,250,-768,-135,3475,2110,-4984
1665258260073,2,-5,252,267,-856,-112,3475,2110,-4984
1665258260073,2,-5,252,267,-856,-112,3475,2110,-4984
1665258260098,2,-5,252,167,-740,-124,3475,2110,-4984
1665258260100,2,-5,252,167,-740,-124,3475,2110,-4984
1665258260100,3,-3,269,139,-662,-132,3475,2110,-4984
1665258260100,3,-3,269,174,-739,-138,3475,2110,-4984
1665258260100,3,-3,269,174,-739,-138,3475,2110,-4984
1665258260115,3,-3,270,137,-674,-126,3475,2110,-4984
1665258260118,3,-3,270,137,-674,-126,3475,2110,-4984
1665258260118,3,-3,270,166,-802,-130,3475,2110,-4984
1665258260139,3,-3,270,166,-802,-130,3475,2110,-4984
1665258260141,3,-1,264,149,-789,-131,3475,2110,-4984
1665258260141,3,-1,264,149,-789,-131,3475,2110,-4984
1665258260141,3,-1,264,89,-702,-116,3475,2110,-4984
1665258260141,3,-1,265,131,-657,-147,3439,2191,-4912
1665258260155,4,-2,265,131,-657,-147,3439,2191,-4912
1665258260156,4,-2,265,132,-660,-146,3439,2191,-4912
1665258260178,4,-2,265,132,-660,-146,3439,2191,-4912
1665258260181,3,-3,270,133,-678,-148,3439,2191,-4912
1665258260181,3,-3,270,133,-678,-148,3439,2191,-4912
1665258260181,3,-3,270,180,-779,-162,3439,2191,-4912
1665258260182,3,-3,270,180,-779,-170,3439,2191,-4912
1665258260205,3,-3,266,199,-804,-170,3439,2191,-4912
1665258260207,3,-3,266,214,-817,-176,3439,2191,-4912
1665258260207,3,-3,266,214,-817,-176,3439,2191,-4912
1665258260207,3,-2,266,218,-832,-176,3439,2191,-4912
1665258260208,3,-2,266,218,-832,-176,3439,2191,-4912
1665258260221,3,-2,266,202,-806,-170,3439,2191,-4912
1665258260222,3,-2,266,202,-806,-170,3439,2191,-4912
1665258260239,3,-3,265,197,-788,-164,3439,2191,-4912
1665258260241,3,-3,265,189,-758,-162,3439,2191,-4912
1665258260241,3,-3,265,189,-758,-162,3439,2191,-4912
1665258260241,3,-4,267,234,-805,-175,3423,2159,-4925
1665258260257,3,-4,267,234,-805,-175,3423,2159,-4925
1665258260258,3,-4,267,290,-839,-193,3423,2159,-4925
1665258260258,3,-4,267,290,-839,-193,3423,2159,-4925
1665258260275,2,-2,269,261,-958,-167,3423,2159,-4925
1665258260277,2,-2,269,261,-958,-167,3423,2159,-4925
1665258260278,2,-2,269,286,-1039,-180,3423,2159,-4925
1665258260278,2,-2,269,252,-883,-180,3423,2159,-4925
1665258260303,3,-3,263,252,-883,-180,3423,2159,-4925
1665258260307,3,-3,263,248,-834,-177,3423,2159,-4925
1665258260307,3,-3,263,248,-834,-177,3423,2159,-4925
1665258260307,2,-1,266,223,-732,-175,3423,2159,-4925
1665258260308,2,-1,266,223,-732,-175,3423,2159,-4925
1665258260322,2,-1,266,195,-747,-160,3423,2159,-4925
1665258260323,2,-1,266,195,-747,-160,3423,2159,-4925
1665258260323,2,-2,263,188,-781,-153,3423,2159,-4925
1665258260338,2,-2,263,150,-797,-140,3423,2159,-4925
1665258260340,2,-2,263,150,-797,-140,3423,2159,-4925
1665258260340,1,-3,262,159,-791,-148,3423,2159,-4925
1665258260357,1,-3,262,159,-791,-148,3473,2136,-4916
1665258260358,1,-3,262,178,-745,-158,3473,2136,-4916
1665258260358,1,-3,262,178,-745,-158,3473,2136,-4916
1665258260382,3,-3,265,184,-736,-159,3473,2136,-4916
